,label
simple_2016_0_35,2
simple_2016_0_36,1
simple_2016_0_37,0
simple_2016_0_38,0
simple_2016_0_39,0
simple_2016_0_40,0
simple_2016_0_41,1
simple_2016_0_42,0
simple_2016_0_43,0
simple_2016_0_44,0
simple_2016_0_45,0
simple_2016_0_46,1
simple_2016_0_47,0
simple_2016_0_48,1
simple_2016_0_49,0
simple_2016_0_50,0
simple_2016_0_51,0
simple_2016_0_52,0
simple_2016_0_53,0
simple_2016_0_54,0
simple_2016_0_55,0
simple_2016_0_56,1
simple_2016_0_57,0
simple_2016_0_58,0
simple_2016_0_59,0
simple_2016_0_60,0
simple_2016_0_61,0
simple_2016_0_62,0
simple_2016_0_63,0
simple_2016_0_64,0
simple_2016_0_65,0
simple_2016_0_66,1
simple_2016_0_67,0
simple_2016_0_68,7
simple_2016_0_69,3
simple_2016_0_70,3
simple_2016_0_71,1
simple_2016_0_72,2
simple_2016_0_73,4
simple_2016_0_74,2
simple_2016_0_75,1
simple_2016_0_76,1
simple_2016_0_77,1
simple_2016_0_78,1
simple_2016_0_79,1
simple_2016_0_80,1
simple_2016_0_81,1
simple_2016_0_82,2
simple_2016_0_83,1
simple_2016_0_84,1
simple_2016_0_85,1
simple_2016_0_86,1
simple_2016_0_87,1
simple_2016_0_88,1
simple_2016_0_89,1
simple_2016_0_90,0
simple_2016_0_91,0
simple_2016_0_92,2
simple_2016_0_93,0
simple_2016_0_94,0
simple_2016_0_95,0
simple_2016_0_96,0
simple_2016_0_97,0
simple_2016_0_98,0
simple_2016_0_99,1
simple_2016_0_100,0
simple_2016_0_101,0
simple_2016_0_102,1
simple_2016_0_103,1
simple_2016_0_104,0
simple_2016_0_105,1
simple_2016_0_106,0
simple_2016_0_107,0
simple_2016_0_108,0
simple_2016_0_109,1
simple_2016_0_110,0
simple_2016_0_111,0
simple_2016_0_112,0
simple_2016_0_113,1
simple_2016_0_114,2
simple_2016_0_115,1
simple_2016_0_116,0
simple_2016_0_117,2
simple_2016_0_118,1
simple_2016_0_119,0
simple_2016_0_120,0
simple_2016_0_121,1
simple_2016_0_122,0
simple_2016_0_123,0
simple_2016_0_124,0
simple_2016_0_125,0
simple_2016_0_126,0
simple_2016_0_127,0
simple_2016_0_128,0
simple_2016_0_129,2
simple_2016_0_130,2
simple_2016_0_131,1
simple_2016_0_132,1
simple_2016_0_133,1
simple_2016_0_134,1
simple_2016_0_135,1
simple_2016_0_136,1
simple_2016_0_137,1
simple_2016_0_138,1
simple_2016_0_139,1
simple_2016_0_140,1
simple_2016_0_141,1
simple_2016_0_142,1
simple_2016_0_143,1
simple_2016_0_144,1
simple_2016_0_145,2
simple_2016_0_146,1
simple_2016_0_147,1
simple_2016_0_148,0
simple_2016_0_149,1
simple_2016_0_150,1
simple_2016_0_151,1
simple_2016_0_152,1
simple_2016_0_153,0
simple_2016_0_154,1
simple_2016_0_155,0
simple_2016_0_156,0
simple_2016_0_157,1
simple_2016_0_158,1
simple_2016_0_159,0
simple_2016_0_160,1
simple_2016_0_161,0
simple_2016_0_162,3
simple_2016_0_163,1
simple_2016_0_164,0
simple_2016_0_165,0
simple_2016_0_166,1
simple_2016_0_167,1
simple_2016_0_168,0
simple_2016_0_169,0
simple_2016_0_170,0
simple_2016_0_171,0
simple_2016_0_172,0
simple_2016_0_173,0
simple_2016_0_174,2
simple_2016_0_175,1
simple_2016_0_176,1
simple_2016_0_177,1
simple_2016_0_178,0
simple_2016_0_179,1
simple_2016_0_180,1
simple_2016_0_181,0
simple_2016_0_182,0
simple_2016_0_183,0
simple_2016_0_184,1
simple_2016_0_185,0
simple_2016_0_186,0
simple_2016_0_187,5
simple_2016_0_188,9
simple_2016_0_189,1
simple_2016_0_190,1
simple_2016_0_191,3
simple_2016_0_192,0
simple_2016_0_193,0
simple_2016_0_194,0
simple_2016_0_195,1
simple_2016_0_196,0
simple_2016_0_197,1
simple_2016_0_198,0
simple_2016_0_199,1
simple_2016_0_200,1
simple_2016_0_201,1
simple_2016_0_202,0
simple_2016_0_203,0
simple_2016_0_204,1
simple_2016_0_205,0
simple_2016_0_206,1
simple_2016_0_207,1
simple_2016_0_208,0
simple_2016_0_209,0
simple_2016_0_210,0
simple_2016_0_211,0
simple_2016_0_212,0
simple_2016_0_213,0
simple_2016_0_214,0
simple_2016_0_215,0
simple_2016_0_216,0
simple_2016_0_217,0
simple_2016_0_218,0
simple_2016_0_219,0
simple_2016_0_220,1
simple_2016_0_221,0
simple_2016_0_222,2
simple_2016_0_223,3
simple_2016_0_224,0
simple_2016_0_225,0
simple_2016_0_226,0
simple_2016_0_227,1
simple_2016_0_228,0
simple_2016_0_229,0
simple_2016_0_230,0
simple_2016_0_231,0
simple_2016_0_232,0
simple_2016_0_233,0
simple_2016_0_234,0
simple_2016_0_235,0
simple_2016_0_236,0
simple_2016_0_237,0
simple_2016_0_238,0
simple_2016_0_239,0
simple_2016_0_240,0
simple_2016_0_241,1
simple_2016_0_242,0
simple_2016_0_243,1
simple_2016_0_244,0
simple_2016_0_245,0
simple_2016_0_246,0
simple_2016_0_247,1
simple_2016_0_248,0
simple_2016_0_249,0
simple_2016_0_250,0
simple_2016_0_251,0
simple_2016_0_252,0
simple_2016_0_253,0
simple_2016_0_254,0
simple_2016_0_255,2
simple_2016_0_256,0
simple_2016_0_257,0
simple_2016_0_258,1
simple_2016_0_259,0
simple_2016_0_260,0
simple_2016_0_261,0
simple_2016_0_262,0
simple_2016_0_263,0
simple_2016_0_264,1
simple_2016_0_265,1
simple_2016_0_266,0
simple_2016_0_267,0
simple_2016_0_268,0
simple_2016_0_269,0
simple_2016_0_270,0
simple_2016_0_271,0
simple_2016_0_272,0
simple_2016_0_273,0
simple_2016_0_274,0
simple_2016_0_275,0
simple_2016_0_276,0
simple_2016_0_277,0
simple_2016_0_278,0
simple_2016_0_279,0
simple_2016_0_280,0
simple_2016_0_281,0
simple_2016_0_282,1
simple_2016_0_283,0
simple_2017_0_1,4
simple_2017_0_2,4
simple_2017_0_3,1
simple_2017_0_4,1
simple_2017_0_5,1
simple_2017_0_6,0
simple_2017_0_7,0
simple_2017_0_8,1
simple_2017_0_9,0
simple_2017_0_10,0
simple_2017_0_11,1
simple_2017_0_12,0
simple_2017_0_13,0
simple_2017_0_14,1
simple_2017_0_15,0
simple_2017_0_16,0
simple_2017_0_17,0
simple_2017_0_18,0
simple_2017_0_19,0
simple_2017_0_20,0
simple_2017_0_21,0
simple_2017_0_22,0
simple_2017_0_23,0
simple_2017_0_24,0
simple_2017_0_25,0
simple_2017_0_26,0
simple_2017_0_27,0
simple_2017_0_28,1
simple_2017_0_29,0
simple_2017_0_30,1
simple_2017_0_31,1
simple_2017_0_32,0
simple_2017_0_33,0
simple_2017_0_34,1
simple_2017_0_35,1
simple_2017_0_36,0
simple_2017_0_37,0
simple_2017_0_38,0
simple_2017_0_39,0
simple_2017_0_40,0
simple_2017_0_41,0
simple_2017_0_42,0
simple_2017_0_43,0
simple_2017_0_44,0
simple_2017_0_45,0
simple_2017_0_46,0
simple_2017_0_47,0
simple_2017_0_48,1
simple_2017_0_49,0
simple_2017_0_50,0
simple_2017_0_51,0
simple_2017_0_52,0
simple_2017_0_53,0
simple_2017_0_54,0
simple_2017_0_55,0
simple_2017_0_56,1
simple_2017_0_57,0
simple_2017_0_58,0
simple_2017_0_59,0
simple_2017_0_60,0
simple_2017_0_61,0
simple_2017_0_62,0
simple_2017_0_63,0
simple_2017_0_64,0
simple_2017_0_65,0
simple_2017_0_66,1
simple_2017_0_67,0
simple_2017_0_68,7
simple_2017_0_69,3
simple_2017_0_70,2
simple_2017_0_71,1
simple_2017_0_72,2
simple_2017_0_73,3
simple_2017_0_74,2
simple_2017_0_75,1
simple_2017_0_76,1
simple_2017_0_77,2
simple_2017_0_78,1
simple_2017_0_79,1
simple_2017_0_80,1
simple_2017_0_81,1
simple_2017_0_82,2
simple_2017_0_83,1
simple_2017_0_84,1
simple_2017_0_85,1
simple_2017_0_86,1
simple_2017_0_87,1
simple_2017_0_88,1
simple_2017_0_89,1
simple_2017_0_90,0
simple_2017_0_91,0
simple_2017_0_92,2
simple_2017_0_93,0
simple_2017_0_94,0
simple_2017_0_95,0
simple_2017_0_96,0
simple_2017_0_97,0
simple_2017_0_98,0
simple_2017_0_99,1
simple_2017_0_100,0
simple_2017_0_101,0
simple_2017_0_102,0
simple_2017_0_103,0
simple_2017_0_104,0
simple_2017_0_105,1
simple_2017_0_106,0
simple_2017_0_107,0
simple_2017_0_108,0
simple_2017_0_109,1
simple_2017_0_110,0
simple_2017_0_111,0
simple_2017_0_112,0
simple_2017_0_113,1
simple_2017_0_114,1
simple_2017_0_115,1
simple_2017_0_116,0
simple_2017_0_117,2
simple_2017_0_118,1
simple_2017_0_119,0
simple_2017_0_120,0
simple_2017_0_121,0
simple_2017_0_122,0
simple_2017_0_123,0
simple_2017_0_124,0
simple_2017_0_125,0
simple_2017_0_126,0
simple_2017_0_127,0
simple_2017_0_128,0
simple_2017_0_129,2
simple_2017_0_130,2
simple_2017_0_131,1
simple_2017_0_132,1
simple_2017_0_133,1
simple_2017_0_134,1
simple_2017_0_135,1
simple_2017_0_136,1
simple_2017_0_137,1
simple_2017_0_138,1
simple_2017_0_139,1
simple_2017_0_140,1
simple_2017_0_141,1
simple_2017_0_142,1
simple_2017_0_143,1
simple_2017_0_144,1
simple_2017_0_145,2
simple_2017_0_146,1
simple_2017_0_147,1
simple_2017_0_148,0
simple_2017_0_149,1
simple_2017_0_150,1
simple_2017_0_151,1
simple_2017_0_152,1
simple_2017_0_153,0
simple_2017_0_154,1
simple_2017_0_155,0
simple_2017_0_156,0
simple_2017_0_157,1
simple_2017_0_158,0
simple_2017_0_159,0
simple_2017_0_160,1
simple_2017_0_161,0
simple_2017_0_162,3
simple_2017_0_163,0
simple_2017_0_164,0
simple_2017_0_165,0
simple_2017_0_166,1
simple_2017_0_167,1
simple_2017_0_168,0
simple_2017_0_169,0
simple_2017_0_170,0
simple_2017_0_171,0
simple_2017_0_172,0
simple_2017_0_173,0
simple_2017_0_174,2
simple_2017_0_175,1
simple_2017_0_176,1
simple_2017_0_177,1
simple_2017_0_178,0
simple_2017_0_179,1
simple_2017_0_180,1
simple_2017_0_181,0
simple_2017_0_182,0
simple_2017_0_183,0
simple_2017_0_184,0
simple_2017_0_185,0
simple_2017_0_186,0
simple_2017_0_187,5
simple_2017_0_188,9
simple_2017_0_189,1
simple_2017_0_190,1
simple_2017_0_191,3
simple_2017_0_192,0
simple_2017_0_193,0
simple_2017_0_194,0
simple_2017_0_195,1
simple_2017_0_196,0
simple_2017_0_197,1
simple_2017_0_198,0
simple_2017_0_199,1
simple_2017_0_200,1
simple_2017_0_201,1
simple_2017_0_202,0
simple_2017_0_203,0
simple_2017_0_204,1
simple_2017_0_205,0
simple_2017_0_206,1
simple_2017_0_207,0
simple_2017_0_208,0
simple_2017_0_209,0
simple_2017_0_210,0
simple_2017_0_211,0
simple_2017_0_212,0
simple_2017_0_213,0
simple_2017_0_214,0
simple_2017_0_215,0
simple_2017_0_216,0
simple_2017_0_217,0
simple_2017_0_218,0
simple_2017_0_219,0
simple_2017_0_220,1
simple_2017_0_221,0
simple_2017_0_222,2
simple_2017_0_223,2
simple_2017_0_224,0
simple_2017_0_225,0
simple_2017_0_226,0
simple_2017_0_227,1
simple_2017_0_228,0
simple_2017_0_229,0
simple_2017_0_230,0
simple_2017_0_231,0
simple_2017_0_232,0
simple_2017_0_233,0
simple_2017_0_234,0
simple_2017_0_235,0
simple_2017_0_236,0
simple_2017_0_237,0
simple_2017_0_238,0
simple_2017_0_239,0
simple_2017_0_240,0
simple_2017_0_241,1
simple_2017_0_242,0
simple_2017_0_243,1
simple_2017_0_244,0
simple_2017_0_245,0
simple_2017_0_246,0
simple_2017_0_247,1
simple_2017_0_248,0
simple_2017_0_249,0
simple_2017_0_250,0
simple_2017_0_251,0
simple_2017_0_252,0
simple_2017_0_253,0
simple_2017_0_254,0
simple_2017_0_255,1
simple_2017_0_256,0
simple_2017_0_257,0
simple_2017_0_258,1
simple_2017_0_259,0
simple_2017_0_260,0
simple_2017_0_261,0
simple_2017_0_262,0
simple_2017_0_263,0
simple_2017_0_264,0
simple_2017_0_265,1
simple_2017_0_266,0
simple_2017_0_267,0
simple_2017_0_268,0
simple_2017_0_269,0
simple_2017_0_270,0
simple_2017_0_271,0
simple_2017_0_272,0
simple_2017_0_273,0
simple_2017_0_274,0
simple_2017_0_275,0
simple_2017_0_276,0
simple_2017_0_277,0
simple_2017_0_278,0
simple_2017_0_279,0
simple_2017_0_280,0
simple_2017_0_281,0
simple_2017_0_282,1
simple_2017_0_283,0
simple_2018_0_1,3
simple_2018_0_2,2
simple_2018_0_3,1
simple_2018_0_4,1
simple_2018_0_5,0
simple_2018_0_6,0
simple_2018_0_7,0
simple_2018_0_8,1
simple_2018_0_9,0
simple_2018_0_10,0
simple_2018_0_11,1
simple_2018_0_12,0
simple_2018_0_13,0
simple_2018_0_14,1
simple_2018_0_15,0
simple_2018_0_16,0
simple_2018_0_17,0
simple_2018_0_18,0
simple_2018_0_19,0
simple_2018_0_20,0
simple_2018_0_21,0
simple_2018_0_22,0
simple_2018_0_23,0
simple_2018_0_24,0
simple_2018_0_25,0
simple_2018_0_26,0
simple_2018_0_27,0
simple_2018_0_28,0
simple_2018_0_29,0
simple_2018_0_30,1
simple_2018_0_31,0
simple_2018_0_32,0
simple_2018_0_33,0
simple_2018_0_34,1
simple_2018_0_35,1
simple_2018_0_36,0
simple_2018_0_37,0
simple_2018_0_38,0
simple_2018_0_39,0
simple_2018_0_40,0
simple_2018_0_41,0
simple_2018_0_42,0
simple_2018_0_43,0
simple_2018_0_44,0
simple_2018_0_45,0
simple_2018_0_46,0
simple_2018_0_47,0
simple_2018_0_48,1
simple_2018_0_49,0
simple_2018_0_50,0
simple_2018_0_51,0
simple_2018_0_52,0
simple_2018_0_53,0
simple_2018_0_54,0
simple_2018_0_55,0
simple_2018_0_56,1
simple_2018_0_57,0
simple_2018_0_58,0
simple_2018_0_59,0
simple_2018_0_60,0
simple_2018_0_61,0
simple_2018_0_62,0
simple_2018_0_63,0
simple_2018_0_64,0
simple_2018_0_65,0
simple_2018_0_66,0
simple_2018_0_67,0
simple_2018_0_68,5
simple_2018_0_69,2
simple_2018_0_70,2
simple_2018_0_71,1
simple_2018_0_72,2
simple_2018_0_73,3
simple_2018_0_74,1
simple_2018_0_75,1
simple_2018_0_76,1
simple_2018_0_77,1
simple_2018_0_78,1
simple_2018_0_79,1
simple_2018_0_80,1
simple_2018_0_81,1
simple_2018_0_82,2
simple_2018_0_83,1
simple_2018_0_84,1
simple_2018_0_85,1
simple_2018_0_86,1
simple_2018_0_87,1
simple_2018_0_88,1
simple_2018_0_89,1
simple_2018_0_90,0
simple_2018_0_91,0
simple_2018_0_92,1
simple_2018_0_93,0
simple_2018_0_94,0
simple_2018_0_95,0
simple_2018_0_96,0
simple_2018_0_97,0
simple_2018_0_98,0
simple_2018_0_99,1
simple_2018_0_100,0
simple_2018_0_101,0
simple_2018_0_102,0
simple_2018_0_103,0
simple_2018_0_104,0
simple_2018_0_105,1
simple_2018_0_106,0
simple_2018_0_107,0
simple_2018_0_108,0
simple_2018_0_109,1
simple_2018_0_110,0
simple_2018_0_111,0
simple_2018_0_112,0
simple_2018_0_113,1
simple_2018_0_114,1
simple_2018_0_115,1
simple_2018_0_116,0
simple_2018_0_117,2
simple_2018_0_118,1
simple_2018_0_119,0
simple_2018_0_120,0
simple_2018_0_121,0
simple_2018_0_122,0
simple_2018_0_123,0
simple_2018_0_124,0
simple_2018_0_125,0
simple_2018_0_126,0
simple_2018_0_127,0
simple_2018_0_128,0
simple_2018_0_129,2
simple_2018_0_130,1
simple_2018_0_131,1
simple_2018_0_132,1
simple_2018_0_133,1
simple_2018_0_134,1
simple_2018_0_135,1
simple_2018_0_136,1
simple_2018_0_137,1
simple_2018_0_138,1
simple_2018_0_139,0
simple_2018_0_140,1
simple_2018_0_141,0
simple_2018_0_142,1
simple_2018_0_143,1
simple_2018_0_144,0
simple_2018_0_145,2
simple_2018_0_146,0
simple_2018_0_147,1
simple_2018_0_148,0
simple_2018_0_149,0
simple_2018_0_150,0
simple_2018_0_151,0
simple_2018_0_152,1
simple_2018_0_153,0
simple_2018_0_154,1
simple_2018_0_155,0
simple_2018_0_156,0
simple_2018_0_157,0
simple_2018_0_158,0
simple_2018_0_159,0
simple_2018_0_160,0
simple_2018_0_161,0
simple_2018_0_162,2
simple_2018_0_163,0
simple_2018_0_164,0
simple_2018_0_165,0
simple_2018_0_166,1
simple_2018_0_167,1
simple_2018_0_168,0
simple_2018_0_169,0
simple_2018_0_170,0
simple_2018_0_171,0
simple_2018_0_172,0
simple_2018_0_173,0
simple_2018_0_174,2
simple_2018_0_175,0
simple_2018_0_176,1
simple_2018_0_177,0
simple_2018_0_178,0
simple_2018_0_179,1
simple_2018_0_180,1
simple_2018_0_181,0
simple_2018_0_182,0
simple_2018_0_183,0
simple_2018_0_184,0
simple_2018_0_185,0
simple_2018_0_186,0
simple_2018_0_187,4
simple_2018_0_188,9
simple_2018_0_189,1
simple_2018_0_190,1
simple_2018_0_191,2
simple_2018_0_192,0
simple_2018_0_193,0
simple_2018_0_194,0
simple_2018_0_195,1
simple_2018_0_196,0
simple_2018_0_197,0
simple_2018_0_198,0
simple_2018_0_199,0
simple_2018_0_200,0
simple_2018_0_201,0
simple_2018_0_202,0
simple_2018_0_203,0
simple_2018_0_204,0
simple_2018_0_205,0
simple_2018_0_206,1
simple_2018_0_207,0
simple_2018_0_208,0
simple_2018_0_209,0
simple_2018_0_210,0
simple_2018_0_211,0
simple_2018_0_212,0
simple_2018_0_213,0
simple_2018_0_214,0
simple_2018_0_215,0
simple_2018_0_216,0
simple_2018_0_217,0
simple_2018_0_218,0
simple_2018_0_219,0
simple_2018_0_220,1
simple_2018_0_221,0
simple_2018_0_222,1
simple_2018_0_223,2
simple_2018_0_224,0
simple_2018_0_225,0
simple_2018_0_226,0
simple_2018_0_227,0
simple_2018_0_228,0
simple_2018_0_229,0
simple_2018_0_230,0
simple_2018_0_231,0
simple_2018_0_232,0
simple_2018_0_233,0
simple_2018_0_234,0
simple_2018_0_235,0
simple_2018_0_236,0
simple_2018_0_237,0
simple_2018_0_238,0
simple_2018_0_239,0
simple_2018_0_240,0
simple_2018_0_241,1
simple_2018_0_242,0
simple_2018_0_243,0
simple_2018_0_244,0
simple_2018_0_245,0
simple_2018_0_246,0
simple_2018_0_247,1
simple_2018_0_248,0
simple_2018_0_249,0
simple_2018_0_250,0
simple_2018_0_251,0
simple_2018_0_252,0
simple_2018_0_253,0
simple_2018_0_254,0
simple_2018_0_255,1
simple_2018_0_256,0
simple_2018_0_257,0
simple_2018_0_258,1
simple_2018_0_259,0
simple_2018_0_260,0
simple_2018_0_261,0
simple_2018_0_262,0
simple_2018_0_263,0
simple_2018_0_264,0
simple_2018_0_265,0
simple_2018_0_266,0
simple_2018_0_267,0
simple_2018_0_268,0
simple_2018_0_269,0
simple_2018_0_270,0
simple_2018_0_271,0
simple_2018_0_272,0
simple_2018_0_273,0
simple_2018_0_274,0
simple_2018_0_275,0
simple_2018_0_276,0
simple_2018_0_277,0
simple_2018_0_278,0
simple_2018_0_279,0
simple_2018_0_280,0
simple_2018_0_281,0
simple_2018_0_282,0
simple_2018_0_283,0
simple_2019_0_1,8
simple_2019_0_2,4
simple_2019_0_3,3
simple_2019_0_4,4
simple_2019_0_5,2
simple_2019_0_6,2
simple_2019_0_7,2
simple_2019_0_8,3
simple_2019_0_9,3
simple_2019_0_10,2
simple_2019_0_11,4
simple_2019_0_12,1
simple_2019_0_13,2
simple_2019_0_14,4
simple_2019_0_15,2
simple_2019_0_16,2
simple_2019_0_17,2
simple_2019_0_18,2
simple_2019_0_19,2
simple_2019_0_20,1
simple_2019_0_21,2
simple_2019_0_22,1
simple_2019_0_23,1
simple_2019_0_24,2
simple_2019_0_25,0
simple_2019_0_26,1
simple_2019_0_27,1
simple_2019_0_28,2
simple_2019_0_29,1
simple_2019_0_30,3
simple_2019_0_31,2
simple_2019_0_32,3
simple_2019_0_33,1
simple_2019_0_34,3
simple_2019_0_35,4
simple_2019_0_36,2
simple_2019_0_37,2
simple_2019_0_38,2
simple_2019_0_39,1
simple_2019_0_40,2
simple_2019_0_41,3
simple_2019_0_42,1
simple_2019_0_43,2
simple_2019_0_44,1
simple_2019_0_45,1
simple_2019_0_46,3
simple_2019_0_47,1
simple_2019_0_48,4
simple_2019_0_49,2
simple_2019_0_50,1
simple_2019_0_51,2
simple_2019_0_52,1
simple_2019_0_53,1
simple_2019_0_54,1
simple_2019_0_55,1
simple_2019_0_56,2
simple_2019_0_57,1
simple_2019_0_58,1
simple_2019_0_59,1
simple_2019_0_60,1
simple_2019_0_61,0
simple_2019_0_62,1
simple_2019_0_63,1
simple_2019_0_64,0
simple_2019_0_65,0
simple_2019_0_66,2
simple_2019_0_67,1
simple_2019_0_68,9
simple_2019_0_69,6
simple_2019_0_70,6
simple_2019_0_71,4
simple_2019_0_72,6
simple_2019_0_73,7
simple_2019_0_74,5
simple_2019_0_75,3
simple_2019_0_76,4
simple_2019_0_77,4
simple_2019_0_78,5
simple_2019_0_79,5
simple_2019_0_80,5
simple_2019_0_81,3
simple_2019_0_82,6
simple_2019_0_83,5
simple_2019_0_84,4
simple_2019_0_85,4
simple_2019_0_86,3
simple_2019_0_87,4
simple_2019_0_88,4
simple_2019_0_89,4
simple_2019_0_90,2
simple_2019_0_91,3
simple_2019_0_92,6
simple_2019_0_93,2
simple_2019_0_94,2
simple_2019_0_95,2
simple_2019_0_96,2
simple_2019_0_97,2
simple_2019_0_98,2
simple_2019_0_99,5
simple_2019_0_100,3
simple_2019_0_101,2
simple_2019_0_102,3
simple_2019_0_103,3
simple_2019_0_104,3
simple_2019_0_105,4
simple_2019_0_106,2
simple_2019_0_107,2
simple_2019_0_108,2
simple_2019_0_109,5
simple_2019_0_110,3
simple_2019_0_111,2
simple_2019_0_112,3
simple_2019_0_113,4
simple_2019_0_114,5
simple_2019_0_115,4
simple_2019_0_116,3
simple_2019_0_117,6
simple_2019_0_118,4
simple_2019_0_119,2
simple_2019_0_120,2
simple_2019_0_121,3
simple_2019_0_122,3
simple_2019_0_123,3
simple_2019_0_124,2
simple_2019_0_125,2
simple_2019_0_126,2
simple_2019_0_127,2
simple_2019_0_128,2
simple_2019_0_129,6
simple_2019_0_130,5
simple_2019_0_131,4
simple_2019_0_132,3
simple_2019_0_133,5
simple_2019_0_134,4
simple_2019_0_135,4
simple_2019_0_136,3
simple_2019_0_137,3
simple_2019_0_138,2
simple_2019_0_139,3
simple_2019_0_140,3
simple_2019_0_141,3
simple_2019_0_142,4
simple_2019_0_143,4
simple_2019_0_144,3
simple_2019_0_145,6
simple_2019_0_146,3
simple_2019_0_147,4
simple_2019_0_148,3
simple_2019_0_149,3
simple_2019_0_150,3
simple_2019_0_151,3
simple_2019_0_152,3
simple_2019_0_153,3
simple_2019_0_154,4
simple_2019_0_155,3
simple_2019_0_156,2
simple_2019_0_157,2
simple_2019_0_158,2
simple_2019_0_159,2
simple_2019_0_160,2
simple_2019_0_161,2
simple_2019_0_162,6
simple_2019_0_163,3
simple_2019_0_164,2
simple_2019_0_165,3
simple_2019_0_166,4
simple_2019_0_167,4
simple_2019_0_168,4
simple_2019_0_169,3
simple_2019_0_170,2
simple_2019_0_171,2
simple_2019_0_172,2
simple_2019_0_173,2
simple_2019_0_174,6
simple_2019_0_175,3
simple_2019_0_176,3
simple_2019_0_177,3
simple_2019_0_178,2
simple_2019_0_179,3
simple_2019_0_180,3
simple_2019_0_181,1
simple_2019_0_182,2
simple_2019_0_183,2
simple_2019_0_184,3
simple_2019_0_185,2
simple_2019_0_186,2
simple_2019_0_187,7
simple_2019_0_188,9
simple_2019_0_189,5
simple_2019_0_190,3
simple_2019_0_191,6
simple_2019_0_192,2
simple_2019_0_193,1
simple_2019_0_194,1
simple_2019_0_195,4
simple_2019_0_196,2
simple_2019_0_197,3
simple_2019_0_198,2
simple_2019_0_199,2
simple_2019_0_200,3
simple_2019_0_201,3
simple_2019_0_202,2
simple_2019_0_203,2
simple_2019_0_204,3
simple_2019_0_205,2
simple_2019_0_206,3
simple_2019_0_207,3
simple_2019_0_208,2
simple_2019_0_209,2
simple_2019_0_210,3
simple_2019_0_211,2
simple_2019_0_212,2
simple_2019_0_213,2
simple_2019_0_214,2
simple_2019_0_215,1
simple_2019_0_216,1
simple_2019_0_217,1
simple_2019_0_218,1
simple_2019_0_219,1
simple_2019_0_220,3
simple_2019_0_221,3
simple_2019_0_222,5
simple_2019_0_223,6
simple_2019_0_224,3
simple_2019_0_225,2
simple_2019_0_226,3
simple_2019_0_227,3
simple_2019_0_228,3
simple_2019_0_229,1
simple_2019_0_230,2
simple_2019_0_231,2
simple_2019_0_232,2
simple_2019_0_233,2
simple_2019_0_234,3
simple_2019_0_235,2
simple_2019_0_236,2
simple_2019_0_237,2
simple_2019_0_238,2
simple_2019_0_239,1
simple_2019_0_240,1
simple_2019_0_241,4
simple_2019_0_242,2
simple_2019_0_243,3
simple_2019_0_244,2
simple_2019_0_245,1
simple_2019_0_246,0
simple_2019_0_247,4
simple_2019_0_248,1
simple_2019_0_249,2
simple_2019_0_250,3
simple_2019_0_251,1
simple_2019_0_252,1
simple_2019_0_253,1
simple_2019_0_254,1
simple_2019_0_255,5
simple_2019_0_256,1
simple_2019_0_257,3
simple_2019_0_258,3
simple_2019_0_259,2
simple_2019_0_260,2
simple_2019_0_261,1
simple_2019_0_262,1
simple_2019_0_263,2
simple_2019_0_264,3
simple_2019_0_265,3
simple_2019_0_266,1
simple_2019_0_267,1
simple_2019_0_268,1
simple_2019_0_269,0
simple_2019_0_270,0
simple_2019_0_271,0
simple_2019_0_272,0
simple_2019_0_273,0
simple_2019_0_274,1
simple_2019_0_275,1
simple_2019_0_276,3
simple_2019_0_277,3
simple_2019_0_278,2
simple_2019_0_279,1
simple_2019_0_280,1
simple_2019_0_281,1
simple_2019_0_282,3
simple_2019_0_283,3
